Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TFAP2A human	12/71	0.810902672872821	0.999943847071066	0	0	0.791298741811376	0.165861945964296	APP;KLF12;CD82;GPX4;PLAUR;BCL2;HTT;PRKCA;LNPEP;NR3C1;ETS1;DCBLD2
CDX2 human	5/32	0.812268263929701	0.999943847071066	0	0	0.72068884170795	0.149848952890481	ABCB1;APC;VDR;SP1;GSPT1
ATF6 human	2/14	0.812832094432223	0.999943847071066	0	0	0.64875560995512	0.13444208999946	SRF;NUCB1
PAX5 mouse	2/14	0.812832094432223	0.999943847071066	0	0	0.64875560995512	0.13444208999946	CSF1R;PRDX6
PGR mouse	2/14	0.812832094432223	0.999943847071066	0	0	0.64875560995512	0.13444208999946	PTGER2;ADAM8
RELA mouse	21/121	0.830031621689235	0.999943847071066	0	0	0.816706837186424	0.152145525831036	CD86;PTPN1;DNMT1;CSF1;RIPK2;CDKN2A;RORC;STK39;CFLAR;TNF;NFKB1;ICAM1;CDK9;STIM1;CCL5;BCL2;PECAM1;AKT1;CCL2;MAP3K8;PPARA
HIF1A mouse	3/21	0.833607362429337	0.999943847071066	0	0	0.648669604962455	0.118053182070545	PFKFB3;BSG;SNAI1
FOS mouse	9/56	0.835593303814503	0.999943847071066	0	0	0.745014765268749	0.13381453294134	EGR1;MAPK8;JUN;STIM1;CCL5;NFATC1;NR3C1;TPSAB1;NFE2L2
DNMT3A mouse	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	RB1
ID3 mouse	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	RUNX2
IRF2 human	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	ERAP2
KCNIP3 mouse	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	NDOR1
MAF mouse	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	CCND2
MAZ human	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	TSG101
MEF2C human	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	JUN
PAX8 human	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	SLC5A5
RBMX human	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	EGR1
SOX4 human	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	KMT2A
SP4 mouse	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	PTDSS1
TBX1 mouse	1/8	0.839445289566742	0.999943847071066	0	0	0.556114956996014	0.0973278890964085	C1QBP
REST mouse	2/15	0.842775967993815	0.999943847071066	0	0	0.598813671029093	0.102429540716338	DYRK1A;KCNN4
CEBPA human	8/51	0.845842208072561	0.999943847071066	0	0	0.72384362332309	0.121187674319472	CSF1;HSPA4;STAT3;ITGAX;BCL2;CCL2;GAPDH;ICAM1
STAT3 mouse	13/79	0.84633948426681	0.999943847071066	0	0	0.766170541943738	0.127823846480239	EGR1;ENTPD1;EED;STAT3;PRDM1;PIK3R1;TNF;HIF1A;PNP;CCND2;BCL2;AKT1;JAK3
MEF2C mouse	4/28	0.85302286067349	0.999943847071066	0	0	0.648583557841456	0.103104635197307	HDAC4;JUN;MYOM2;RUNX2
REL mouse	4/28	0.85302286067349	0.999943847071066	0	0	0.648583557841456	0.103104635197307	CCL5;RORC;CCL2;TNF
NRF1 mouse	3/22	0.856893175663637	0.999943847071066	0	0	0.614490437651425	0.094903142815347	COX4I1;NR3C1;SDHA
PPARA mouse	7/46	0.857428905103478	0.999943847071066	0	0	0.698328305681247	0.107414773989121	RETSAT;CDKN2A;TBX21;UCP2;BCL2;TRIB3;CD36
MECP2 mouse	2/16	0.868300863594789	0.999943847071066	0	0	0.556006294806784	0.0785175450119856	SLC2A3;FKBP5
HNF1A mouse	4/29	0.871854293499388	0.999943847071066	0	0	0.6226010286554	0.0853791242284457	GLB1;SOAT2;RORC;PRDM1
SNAI1 mouse	4/29	0.871854293499388	0.999943847071066	0	0	0.6226010286554	0.0853791242284457	SNAI1;CTNNB1;RUNX2;LLGL2
SOX9 mouse	4/29	0.871854293499388	0.999943847071066	0	0	0.6226010286554	0.0853791242284457	LXN;CTNNB1;WWP2;BEST1
ASCL1 mouse	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	BUB1
BCL11B mouse	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	RUNX3
DLX5 mouse	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	RUNX2
EWSR1 human	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	TGFBR2
FOSL1 human	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	PLAUR
GLI3 mouse	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	PITRM1
HOXA9 human	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	NFKB1
NCOA3 mouse	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	PPARG
NKX2-5 human	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	CTNNB1
NR2F1 human	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	DR1
PPARGC1A human	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	MLYCD
SP2 human	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	MAT2A
TBX2 mouse	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	CDKN2A
TFCP2 human	1/9	0.872267470528416	0.999943847071066	0	0	0.486569995105237	0.0664942516042804	TYMS
SOX9 human	3/23	0.877271342319739	0.999943847071066	0	0	0.583729187071499	0.0764328787557865	CDK4;BEST1;SF1
EP300 mouse	9/60	0.889618888709329	0.999943847071066	0	0	0.686409139428209	0.080283870125133	DNMT1;LDHA;CREB1;SMAD3;IRF2;TNFSF10;BIRC5;PPARG;TAPBP
GATA3 mouse	2/17	0.889961930717737	0.999943847071066	0	0	0.51890656874745	0.0604923591669138	TBX21;RUNX3
NR1H3 mouse	2/17	0.889961930717737	0.999943847071066	0	0	0.51890656874745	0.0604923591669138	BHLHE40;MAP3K8
WT1 mouse	2/17	0.889961930717737	0.999943847071066	0	0	0.51890656874745	0.0604923591669138	CSF1;STIM1
SP3 mouse	13/83	0.891192109310941	0.999943847071066	0	0	0.722207027140753	0.0831948290480375	DNMT1;PCYT1A;CSF1;SETDB1;NOS3;SLC2A3;PTDSS1;SP1;BSG;UCP2;LMNA;TSPO;ITGA6
CEBPA mouse	3/24	0.895027502437306	0.999943847071066	0	0	0.555897579403946	0.0616495041734058	BCL2;CFLAR;NFKB1
POU5F1 human	3/24	0.895027502437306	0.999943847071066	0	0	0.555897579403946	0.0616495041734058	EOMES;ITGA6;L1TD1
EPAS1 human	1/10	0.898381041882633	0.999943847071066	0	0	0.432479469190189	0.0463449228272206	CCR7
MYF5 mouse	1/10	0.898381041882633	0.999943847071066	0	0	0.432479469190189	0.0463449228272206	RB1
NFIL3 mouse	1/10	0.898381041882633	0.999943847071066	0	0	0.432479469190189	0.0463449228272206	EOMES
NR4A1 mouse	1/10	0.898381041882633	0.999943847071066	0	0	0.432479469190189	0.0463449228272206	PRMT1
SPDEF human	1/10	0.898381041882633	0.999943847071066	0	0	0.432479469190189	0.0463449228272206	PLAUR
TAL1 human	1/10	0.898381041882633	0.999943847071066	0	0	0.432479469190189	0.0463449228272206	NFKB1
TBX3 mouse	1/10	0.898381041882633	0.999943847071066	0	0	0.432479469190189	0.0463449228272206	RUNX2
TFAP2A mouse	1/10	0.898381041882633	0.999943847071066	0	0	0.432479469190189	0.0463449228272206	ITPR1
SMAD3 human	4/31	0.903334932413239	0.999943847071066	0	0	0.576409865657968	0.0585989126562552	ZFP36;JUN;CCND2;VDR
SP3 human	18/113	0.90785140392053	0.999943847071066	0	0	0.736567888140109	0.0712073807999917	HDAC4;CD83;TPMT;CDKN2A;NOS3;PLAUR;NFKB1;RASSF1;TCN2;ADGRE5;MAT2A;CENPH;BSG;UBC;BIRC5;EAPP;RECK;CTSB
GLI2 human	2/18	0.908272014123483	0.999943847071066	0	0	0.486444308445532	0.0468014734505938	JUN;BCL2
NR5A2 mouse	2/18	0.908272014123483	0.999943847071066	0	0	0.486444308445532	0.0468014734505938	KRAS;TNF
PPARG mouse	7/50	0.909452176891314	0.999943847071066	0	0	0.633207934336525	0.0600995786593718	EGR1;PAQR7;CSF1;TMEM159;CAT;UCP2;PLIN2
EP300 human	8/56	0.909685596101199	0.999943847071066	0	0	0.648238947454441	0.0613598600649221	DNMT1;PCNA;ABCB1;PARP1;TBXAS1;BIRC5;TRIM22;NFKB1
STAT5A mouse	3/25	0.910437671432758	0.999943847071066	0	0	0.530596117887989	0.0497857475067573	DPAGT1;IL2RA;NR3C1
POU2F1 human	5/38	0.912205791982596	0.999943847071066	0	0	0.589431799622882	0.0541626907603634	RPTOR;ST6GAL1;RRM2B;POU2AF1;IL2RA
ATF2 human	4/32	0.916344415753441	0.999943847071066	0	0	0.555788810748399	0.0485553696740607	JUN;MAP3K1;NOS3;TNF
NKX2-1 mouse	1/11	0.919156923597207	0.999943847071066	0	0	0.38920704845815	0.0328095378651573	PAX8
NR1H4 mouse	1/11	0.919156923597207	0.999943847071066	0	0	0.38920704845815	0.0328095378651573	ABCC4
PARP1 mouse	1/11	0.919156923597207	0.999943847071066	0	0	0.38920704845815	0.0328095378651573	NFKB1
POU1F1 human	1/11	0.919156923597207	0.999943847071066	0	0	0.38920704845815	0.0328095378651573	VDR
RARA mouse	1/11	0.919156923597207	0.999943847071066	0	0	0.38920704845815	0.0328095378651573	STAT1
SOX10 human	1/11	0.919156923597207	0.999943847071066	0	0	0.38920704845815	0.0328095378651573	MBP
RUNX2 mouse	8/57	0.919308222461656	0.999943847071066	0	0	0.634969555363209	0.0534224167456069	SMURF1;LEF1;TCF7;ZFP64;MCM3;BAX;PPARG;IKZF1
NR2F2 mouse	2/19	0.923695758217379	0.999943847071066	0	0	0.457801137590899	0.0363368334099345	DR1;PPARA
TCF4 mouse	2/19	0.923695758217379	0.999943847071066	0	0	0.457801137590899	0.0363368334099345	PLAUR;CD44
SMAD4 mouse	5/40	0.933094876391025	0.999943847071066	0	0	0.555679988801008	0.0384799466418272	JUN;SNAI1;PPARG;TPSAB1;TGFBR2
SREBF1 human	3/27	0.935247474914985	0.999943847071066	0	0	0.486318560235064	0.0325561610814329	PPARG;LDLR;FDFT1
IRF7 human	1/12	0.935685939604669	0.999943847071066	0	0	0.353802340586482	0.0235191497831461	CCL5
NR4A2 mouse	1/12	0.935685939604669	0.999943847071066	0	0	0.353802340586482	0.0235191497831461	GCH1
OTX2 human	1/12	0.935685939604669	0.999943847071066	0	0	0.353802340586482	0.0235191497831461	BEST1
SREBF2 mouse	1/12	0.935685939604669	0.999943847071066	0	0	0.353802340586482	0.0235191497831461	NPC1
KLF6 human	2/20	0.936647887768885	0.999943847071066	0	0	0.43234054127567	0.0282957606966488	ASAH1;DAPK2
NR1H4 human	2/20	0.936647887768885	0.999943847071066	0	0	0.43234054127567	0.0282957606966488	ABCC4;NFKB1
PAX3 mouse	2/20	0.936647887768885	0.999943847071066	0	0	0.43234054127567	0.0282957606966488	LEF1;MBP
JUND human	4/34	0.937757555865713	0.999943847071066	0	0	0.518670911911176	0.0333317806633369	NQO1;NQO2;CCL5;PLAUR
CREB1 human	13/90	0.943778176509277	0.999943847071066	0	0	0.656261754936276	0.037974010882045	JUN;XPC;AQP3;CASP8;BCL2L11;RRM2B;CCL5;BCL2;NF1;SNAI1;SLC39A1;HLA-DOB;HLA-DQB1
FOXA1 human	2/21	0.947494202714022	0.999943847071066	0	0	0.409560007730464	0.0220893980805756	BCL2;NF1
CDX2 mouse	1/13	0.948836034009775	0.999943847071066	0	0	0.324298417360091	0.0170319170987115	GLB1
KAT2B human	1/13	0.948836034009775	0.999943847071066	0	0	0.324298417360091	0.0170319170987115	RB1
CEBPB mouse	5/42	0.949418287930735	0.999943847071066	0	0	0.525577022392309	0.0272805012912746	CSF1R;BTG2;BCL2;PPARG;RUNX2
VDR human	5/42	0.949418287930735	0.999943847071066	0	0	0.525577022392309	0.0272805012912746	NCOR1;BHLHE40;TLR10;SKP2;HLA-DRB1
ESR1 mouse	3/29	0.953567424843394	0.999943847071066	0	0	0.448852934528743	0.0213407771573928	STAT3;PPARG;PIK3R1
TWIST1 mouse	3/29	0.953567424843394	0.999943847071066	0	0	0.448852934528743	0.0213407771573928	TBX21;TNF;RUNX3
AHR mouse	2/22	0.956554250601481	0.999943847071066	0	0	0.38905752753978	0.0172810692858465	NQO1;ABCC4
MYOG mouse	1/14	0.959297801430395	0.999943847071066	0	0	0.299333559245454	0.0124384226107512	RB1
NFATC1 mouse	1/14	0.959297801430395	0.999943847071066	0	0	0.299333559245454	0.0124384226107512	IL2RA
POU2AF1 mouse	1/14	0.959297801430395	0.999943847071066	0	0	0.299333559245454	0.0124384226107512	POU2F1
SIX1 mouse	1/14	0.959297801430395	0.999943847071066	0	0	0.299333559245454	0.0124384226107512	CCNA2
TCF3 human	1/14	0.959297801430395	0.999943847071066	0	0	0.299333559245454	0.0124384226107512	BBC3
GATA1 human	7/57	0.961961408828875	0.999943847071066	0	0	0.54431862745098	0.0211091905814194	CDA;DPYSL2;AGGF1;PBXIP1;ZNF268;FLI1;RUNX1
GATA3 human	4/38	0.966344451688726	0.999943847071066	0	0	0.457535549120456	0.0156636989060134	TCF7L2;FUT7;GATA3;NFKB1
FOSL2 human	1/15	0.967620718164696	0.999943847071066	0	0	0.277935109432907	0.00914825874227857	PLAUR
HOXA10 human	1/15	0.967620718164696	0.999943847071066	0	0	0.277935109432907	0.00914825874227857	SNAI1
RXRA mouse	1/15	0.967620718164696	0.999943847071066	0	0	0.277935109432907	0.00914825874227857	DR1
FLI1 human	2/24	0.970384666727106	0.999943847071066	0	0	0.353644152664961	0.0106315060108482	FLI1;TGFBR2
PITX2 mouse	2/24	0.970384666727106	0.999943847071066	0	0	0.353644152664961	0.0106315060108482	MGA;LEF1
SMAD1 mouse	2/24	0.970384666727106	0.999943847071066	0	0	0.353644152664961	0.0106315060108482	RUNX2;RUNX1
LEF1 mouse	3/32	0.972180382676004	0.999943847071066	0	0	0.402343881927792	0.0113516952222725	CTNNB1;TCF3;RUNX2
REST human	3/32	0.972180382676004	0.999943847071066	0	0	0.402343881927792	0.0113516952222725	STAT1;DYRK1A;KCNN4
IKZF1 mouse	1/16	0.974241973326502	0.999943847071066	0	0	0.259389786262033	0.00676892526379434	IL7R
PGR human	2/25	0.975597398771551	0.999943847071066	0	0	0.33824703315417	0.0083564873012338	YWHAQ;BCL2
GATA1 mouse	1/17	0.979509410177364	0.999943847071066	0	0	0.243162628487518	0.00503430155667437	FLI1
MYB mouse	1/17	0.979509410177364	0.999943847071066	0	0	0.243162628487518	0.00503430155667437	CSF1R
POU2F2 mouse	1/17	0.979509410177364	0.999943847071066	0	0	0.243162628487518	0.00503430155667437	CD36
SP7 mouse	1/17	0.979509410177364	0.999943847071066	0	0	0.243162628487518	0.00503430155667437	CTNNB1
CTNNB1 mouse	7/62	0.980491939712227	0.999943847071066	0	0	0.494679144385027	0.00974560158493509	CASP3;LEF1;SLC2A1;BIRC5;RUNX2;PML;PPARD
ERG human	2/27	0.983490373104058	0.999943847071066	0	0	0.311148102815177	0.00517981613851553	VIM;ICAM1
YY1 mouse	2/27	0.983490373104058	0.999943847071066	0	0	0.311148102815177	0.00517981613851553	RB1;NR3C1
FOXA2 human	1/18	0.9836997823796	0.999943847071066	0	0	0.228844548098241	0.00376095206238933	TCF7L2
SREBF1 mouse	3/36	0.986243372173576	0.999943847071066	0	0	0.353485887276289	0.00489653142949256	ABCD2;NPC1;PLA2G6
STAT6 human	3/36	0.986243372173576	0.999943847071066	0	0	0.353485887276289	0.00489653142949256	FCER2;STAT1;SIDT1
SOX2 mouse	2/28	0.986442327016539	0.999943847071066	0	0	0.299162037472931	0.00408368669727458	LEF1;BIRC5
KLF4 mouse	1/19	0.987033279036167	0.999943847071066	0	0	0.216117365529994	0.00282066071400899	CCND2
RUNX2 human	1/19	0.987033279036167	0.999943847071066	0	0	0.216117365529994	0.00282066071400899	SNAI3
SMARCA4 mouse	1/19	0.987033279036167	0.999943847071066	0	0	0.216117365529994	0.00282066071400899	CD44
SRF mouse	1/19	0.987033279036167	0.999943847071066	0	0	0.216117365529994	0.00282066071400899	EGR1
POU2F1 mouse	1/20	0.989685084053578	0.999943847071066	0	0	0.204729886389984	0.00212273842291598	IRF3
AHR human	1/22	0.993472630666193	0.999943847071066	0	0	0.185208493578538	0.00121288704271342	PCNA
GATA4 mouse	1/22	0.993472630666193	0.999943847071066	0	0	0.185208493578538	0.00121288704271342	CCND2
FOS human	5/57	0.994920491646343	0.999943847071066	0	0	0.373614932348396	0.00190261644926003	NQO1;PLAUR;CREM;LRIG2;NFKB1
TCF3 mouse	3/44	0.996821309064211	0.999943847071066	0	0	0.284369699720504	0.000905363085166223	CD5;LEF1;PAX5
CEBPB human	5/60	0.996897775727654	0.999943847071066	0	0	0.353169123869761	0.00109731276485235	ABCB1;GNLY;HP;PRDM1;TNF
HNF4A mouse	2/36	0.997281528859583	0.999943847071066	0	0	0.228655770753834	0.000622440541053883	PERP;PPARA
HNF4A human	3/45	0.997364548196016	0.999943847071066	0	0	0.277581502728418	0.000732518355070065	TCF7L2;PPARA;LDLR
FOXA2 mouse	2/40	0.998801664260423	0.999943847071066	0	0	0.204535205823617	0.000245248821720104	MAP1B;HADH
MYOD1 mouse	2/50	0.999848397242596	0.999943847071066	0	0	0.161821705426357	2.45344765446135e-05	RB1;RECK
PAX6 mouse	1/43	0.999943847071066	0.999943847071066	0	0	0.0924818777241685	5.19327411766026e-06	ODF2
